股票代码,股票名称,所属行业,所属概念
600076,康欣新材,"包装印刷,轻工制造,综合包装",
2426,胜利精密,"电子,消费电子,消费电子零部件及组装",
2953,日丰股份,"线缆部件及其他,电力设备,电网设备",
920685,新芝生物,"通用设备,仪器仪表,机械设备",
300791,仙乐健康,"食品饮料,食品加工,保健品",
920810,春光智能,"机械设备,专用设备,印刷包装机械",
600241,时代万恒,"锂电池,电池,电力设备",
300716,ST泉为,"基础化工,塑料,改性塑料",
688501,青达环保,"环保设备Ⅲ,环保设备Ⅱ,环保",
300329,海伦钢琴,"文娱用品,娱乐用品,轻工制造",
2408,齐翔腾达,"炼化及贸易,其他石化,石油石化",
601515,衢州东峰,"包装印刷,轻工制造,纸包装",
688981,中芯国际,"半导体,电子,集成电路制造",
300085,银之杰,"计算机,垂直应用软件,软件开发",
920128,胜业电气,"被动元件,元件,电子",
920876,慧为智能,"电子,消费电子,消费电子零部件及组装",
920802,保丽洁,"大气治理,环保,环境治理",
691,*ST亚太,"其他化学原料,基础化工,化学原料",
300197,节能铁汉,"建筑装饰,基础建设,园林工程",
2989,中天精装,"装修装饰Ⅲ,装修装饰Ⅱ,建筑装饰",
603217,元利科技,"基础化工,化学制品,其他化学制品",
688047,龙芯中科,"半导体,电子,数字芯片设计",
600691,潞化科技,"农化制品,基础化工,氮肥",
300390,天华新能,"电池,电力设备,电池化学品",
920122,中纺标,"检测服务,专业服务,社会服务",
605208,永茂泰,"铝,工业金属,有色金属",
600318,新力金融,"非银金融,多元金融,金融控股",
300619,金银河,"电池,锂电专用设备,电力设备",
920720,吉冈精密,"金属制品,通用设备,机械设备",
2960,青鸟消防,"机械设备,楼宇设备,专用设备",
300782,卓胜微,"半导体,模拟芯片设计,电子",
920363,莱赛激光,"通用设备,仪器仪表,机械设备",
301487,盟固利,"电池,电力设备,电池化学品",
600935,华塑股份,"基础化工,化学原料,氯碱",
301439,泓淋电力,"线缆部件及其他,电力设备,电网设备",
2329,皇氏集团,"食品饮料,饮料乳品,乳品",
688768,容知日新,"通用设备,仪器仪表,机械设备",
603248,锡华科技,"风电设备,风电零部件,电力设备",
688277,天智航-U,"医药生物,医疗设备,医疗器械",
2692,远程股份,"线缆部件及其他,电力设备,电网设备",
300256,星星科技,"电子,消费电子,消费电子零部件及组装",
920195,三祥科技,"汽车,汽车零部件,底盘与发动机系统",
2177,御银股份,"计算机,计算机设备,其他计算机设备",
920249,利尔达,"通信设备,通信,通信终端及配件",
2514,宝馨科技,"金属制品,通用设备,机械设备",
688536,思瑞浦,"半导体,模拟芯片设计,电子",
2189,中光学,"军工电子Ⅲ,军工电子Ⅱ,国防军工",
920608,丰安股份,"机械设备,专用设备,农用机械",
920392,佳合科技,"包装印刷,轻工制造,纸包装",
688131,皓元医药,"医疗研发外包,医疗服务,医药生物",
301491,汉桑科技,"电子,消费电子,消费电子零部件及组装",
920579,机科股份,"机械设备,自动化设备,机器人",
300855,图南股份,"其他金属新材料,有色金属,金属新材料",
300062,中能电气,"电力设备,电网设备,输变电设备",
2663,普邦股份,"建筑装饰,基础建设,园林工程",
600714,金瑞矿业,"基础化工,化学原料,无机盐",
605318,法狮龙,"建筑材料,装修建材,其他建材Ⅲ",
600478,科力远,"锂电池,电池,电力设备",
300201,海伦哲,"机械设备,工程机械,工程机械整机",
2768,国恩股份,"基础化工,塑料,改性塑料",
300926,博俊科技,"其他汽车零部件,汽车,汽车零部件",
2106,莱宝高科,"电子,面板,光学光电子",
301361,众智科技,"配电设备,电力设备,电网设备",
600712,南宁百货,"百货,商贸零售,一般零售",
45,深纺织Ａ,"电子,面板,光学光电子",
545,金浦钛业,"基础化工,化学原料,钛白粉",
600406,国电南瑞,"电力设备,电网设备,电网自动化设备",
3021,兆威机电,"电机Ⅲ,电机Ⅱ,电力设备",
603228,景旺电子,"元件,印制电路板,电子",
300551,古鳌科技,"计算机,计算机设备,其他计算机设备",
600642,申能股份,"公用事业,电力,火力发电",
605289,罗曼股份,"其他专业工程,专业工程,建筑装饰",
2952,亚世光电,"电子,面板,光学光电子",
601179,中国西电,"电力设备,电网设备,输变电设备",
300296,利亚德,"电子,光学光电子,LED",
600278,东方创业,"商贸零售,贸易Ⅲ,贸易Ⅱ",
603099,长白山,"社会服务,自然景区,旅游及景区",
301187,欧圣电气,"家用电器,清洁小家电,小家电",
300833,浩洋股份,"其他专用设备,机械设备,专用设备",
300048,合康新能,"机械设备,工控设备,自动化设备",
920768,拾比佰,"家电零部件Ⅲ,家电零部件Ⅱ,家用电器",
920077,吉林碳谷,"基础化工,化学纤维,其他化学纤维",
300476,胜宏科技,"元件,印制电路板,电子",
920284,灵鸽科技,"其他专用设备,机械设备,专用设备",
600649,城投控股,"房地产,房地产开发,住宅开发",
688781,C视涯-UW,"电子,面板,光学光电子",
600312,平高电气,"电力设备,电网设备,输变电设备",
300903,科翔股份,"元件,印制电路板,电子",
688079,美迪凯,"光学元件,电子,光学光电子",
601628,中国人寿,"非银金融,保险Ⅲ,保险Ⅱ",
300474,景嘉微,"军工电子Ⅲ,军工电子Ⅱ,国防军工",
301133,金钟股份,"车身附件及饰件,汽车,汽车零部件",
603688,石英股份,"基础化工,非金属材料Ⅲ,非金属材料Ⅱ",
2063,远光软件,"计算机,垂直应用软件,软件开发",
967,盈峰环境,"环保设备Ⅲ,环保设备Ⅱ,环保",
600876,凯盛新能,"玻璃玻纤,建筑材料,玻璃制造",
600549,厦门钨业,"有色金属,小金属,钨",
300287,飞利信,"IT服务Ⅲ,IT服务Ⅱ,计算机",
920239,长虹能源,"锂电池,电池,电力设备",
920245,威博液压,"机械设备,工程机械器件,工程机械",
600097,开创国际,"农林牧渔,渔业,海洋捕捞",
300151,昌红科技,"其他专用设备,机械设备,专用设备",
688161,威高骨科,"医药生物,医疗器械,医疗耗材",
920132,泰鹏智能,"轻工制造,家居用品,成品家居",
35,中国天楹,"环保,环境治理,固废治理",
2210,飞马国际,"环保,环境治理,固废治理",
600537,亿晶光电,"电力设备,光伏电池组件,光伏设备",
600651,飞乐音响,"汽车电子电气系统,汽车,汽车零部件",
301121,紫建电子,"锂电池,电池,电力设备",
920717,瑞星股份,"其他专用设备,机械设备,专用设备",
300083,创世纪,"机械设备,工控设备,自动化设备",
688506,百利天恒,"其他生物制品,医药生物,生物制品",
300673,佩蒂股份,"农林牧渔,饲料,宠物食品",
300119,瑞普生物,"农林牧渔,动物保健Ⅲ,动物保健Ⅱ",
688670,金迪克,"医药生物,生物制品,疫苗",
600604,市北高新,"房地产,产业地产,房地产开发",
300897,山科智能,"通用设备,仪器仪表,机械设备",
601377,兴业证券,"证券Ⅲ,证券Ⅱ,非银金融",
300670,大烨智能,"配电设备,电力设备,电网设备",
600517,国网英大,"信托,非银金融,多元金融",
300543,朗科智能,"家电零部件Ⅲ,家电零部件Ⅱ,家用电器",
300187,永清环保,"环保,环境治理,综合环境治理",
300019,硅宝科技,"基础化工,化学制品,有机硅",
600031,三一重工,"机械设备,工程机械,工程机械整机",
301158,德石股份,"机械设备,专用设备,能源及重型设备",
300773,拉卡拉,"非银金融,多元金融,金融信息服务",
2358,森源电气,"电力设备,电网设备,输变电设备",
301045,天禄科技,"电子,面板,光学光电子",
599,青岛双星,"汽车,汽车零部件,轮胎轮毂",
536,华映科技,"电子,面板,光学光电子",
2896,中大力德,"金属制品,通用设备,机械设备",
688319,欧林生物,"医药生物,生物制品,疫苗",
920009,丹娜生物,"医药生物,医疗器械,体外诊断",
300919,中伟新材,"电池,电力设备,电池化学品",
920007,酉立智能,"电力设备,光伏辅材,光伏设备",
11,深物业A,"房地产,房地产开发,住宅开发",
2175,东方智造,"通用设备,仪器仪表,机械设备",
1286,陕西能源,"公用事业,电力,火力发电",
727,冠捷科技,"电子,面板,光学光电子",
600405,动力源,"其他电源设备Ⅲ,其他电源设备Ⅱ,电力设备",
600021,上海电力,"公用事业,电力,火力发电",
600307,酒钢宏兴,"板材,普钢,钢铁",
603126,中材节能,"环保设备Ⅲ,环保设备Ⅱ,环保",
2034,旺能环境,"环保,环境治理,固废治理",
920062,科润智控,"电力设备,电网设备,输变电设备",
601058,赛轮轮胎,"汽车,汽车零部件,轮胎轮毂",
600438,通威股份,"电力设备,光伏主材,光伏设备",
821,ST京机,"电力设备,光伏设备,光伏加工设备",
301339,通行宝,"计算机,计算机设备,其他计算机设备",
688400,凌云光,"其他专用设备,机械设备,专用设备",
300100,双林股份,"车身附件及饰件,汽车,汽车零部件",
688789,宏华数科,"纺织服装设备,机械设备,专用设备",
300859,西域旅游,"社会服务,自然景区,旅游及景区",
300099,尤洛卡,"机械设备,专用设备,能源及重型设备",
603530,神马电力,"线缆部件及其他,电力设备,电网设备",
300767,震安科技,"基础化工,其他橡胶制品,橡胶",
810,创维数字,"家用电器,黑色家电,其他黑色家电",
920547,无锡晶海,"其他生物制品,医药生物,生物制品",
600784,鲁银投资,"基础化工,化学原料,无机盐",
603296,华勤技术,"电子,消费电子,消费电子零部件及组装",
301068,大地海洋,"环保,环境治理,固废治理",
300111,向日葵,"化学制剂,化学制药,医药生物",
300259,新天科技,"通用设备,仪器仪表,机械设备",
920839,万通液压,"机械设备,工程机械器件,工程机械",
300842,帝科股份,"电力设备,光伏辅材,光伏设备",
300164,通源石油,"石油石化,油服工程,油气及炼化工程",
300069,金利华电,"线缆部件及其他,电力设备,电网设备",
920970,大禹生物,"农林牧渔,动物保健Ⅲ,动物保健Ⅱ",
605155,西大门,"其他家居用品,轻工制造,家居用品",
920575,康乐卫士,"医药生物,生物制品,疫苗",
2135,东南网架,"专业工程,建筑装饰,钢结构",
601808,中海油服,"石油石化,油田服务,油服工程",
600376,首开股份,"房地产,房地产开发,住宅开发",
920856,浩淼科技,"其他专用设备,机械设备,专用设备",
688083,中望软件,"计算机,垂直应用软件,软件开发",
920422,润普食品,"食品及饲料添加剂,基础化工,化学制品",
2219,新里程,"医疗服务,医药生物,医院",
920275,驱动力,"农林牧渔,动物保健Ⅲ,动物保健Ⅱ",
920553,凯腾精工,"机械设备,专用设备,印刷包装机械",
688696,极米科技,"家用电器,黑色家电,其他黑色家电",
600546,山煤国际,"动力煤,煤炭开采,煤炭",
688299,长阳科技,"电子,面板,光学光电子",
2583,海能达,"通信设备,通信,通信网络设备及器件",
920378,泰德股份,"汽车,汽车零部件,底盘与发动机系统",
300054,鼎龙股份,"电子,电子化学品Ⅲ,电子化学品Ⅱ",
159,国际实业,"炼化及贸易,石油石化,油品石化贸易",
609,ST中迪,"房地产,房地产开发,住宅开发",
300464,星徽股份,"互联网电商,跨境电商,商贸零售",
301191,菲菱科思,"通信设备,通信,通信终端及配件",
301205,联特科技,"通信设备,通信,通信网络设备及器件",
2617,露笑科技,"公用事业,光伏发电,电力",
301658,首航新能,"电力设备,光伏设备,逆变器",
603026,石大胜华,"电池,电力设备,电池化学品",
2360,同德化工,"民爆制品,基础化工,化学制品",
300068,南都电源,"电池,蓄电池及其他电池,电力设备",
600586,金晶科技,"玻璃玻纤,建筑材料,玻璃制造",
300982,苏文电能,"基建市政工程,建筑装饰,基础建设",
2533,金杯电工,"线缆部件及其他,电力设备,电网设备",
688028,沃尔德,"通用设备,磨具磨料,机械设备",
300467,迅游科技,"传媒,游戏Ⅲ,游戏Ⅱ",
603166,福达股份,"汽车,汽车零部件,底盘与发动机系统",
688249,晶合集成,"半导体,电子,集成电路制造",
920167,同享科技,"电力设备,光伏辅材,光伏设备",
301325,曼恩斯特,"电池,锂电专用设备,电力设备",
920274,宏裕包材,"塑料包装,包装印刷,轻工制造",
920454,同心传动,"汽车,汽车零部件,底盘与发动机系统",
920149,旭杰科技,"建筑装饰,工程咨询服务Ⅲ,工程咨询服务Ⅱ",
600871,石化油服,"石油石化,油田服务,油服工程",
600481,双良节能,"电力设备,硅料硅片,光伏设备",
920015,锦华新材,"基础化工,化学制品,其他化学制品",
300891,惠云钛业,"基础化工,化学原料,钛白粉",
603185,弘元绿能,"电力设备,光伏主材,光伏设备",
603121,华培动力,"汽车,汽车零部件,底盘与发动机系统",
603666,亿嘉和,"机械设备,自动化设备,机器人",
2801,微光股份,"电机Ⅲ,电机Ⅱ,电力设备",
2992,宝明科技,"电子,光学光电子,LED",
1223,欧克科技,"机械设备,其他自动化设备,自动化设备",
1226,拓山重工,"机械设备,工程机械器件,工程机械",
688248,南网科技,"电力设备,电网设备,电网自动化设备",
603828,ST柯利达,"装修装饰Ⅲ,装修装饰Ⅱ,建筑装饰",
601139,深圳燃气,"燃气Ⅲ,燃气Ⅱ,公用事业",
980,众泰汽车,"汽车电子电气系统,汽车,汽车零部件",
600629,华建集团,"建筑装饰,工程咨询服务Ⅲ,工程咨询服务Ⅱ",
300174,元力股份,"基础化工,化学制品,其他化学制品",
920436,大地电气,"汽车电子电气系统,汽车,汽车零部件",
600925,苏能股份,"动力煤,煤炭开采,煤炭",
920346,威贸电子,"电子,消费电子,消费电子零部件及组装",
688229,博睿数据,"IT服务Ⅲ,IT服务Ⅱ,计算机",
605081,*ST太和,"环保,环境治理,水务及水治理",
564,供销大集,"百货,商贸零售,一般零售",
688516,奥特维,"电力设备,光伏设备,光伏加工设备",
601965,中国汽研,"汽车,汽车服务,汽车综合服务",
920906,舜宇精工,"车身附件及饰件,汽车,汽车零部件",
682,东方电子,"电力设备,电网设备,电网自动化设备",
600908,无锡银行,"银行,银行Ⅱ,农商行Ⅲ",
300207,欣旺达,"锂电池,电池,电力设备",
300682,朗新科技,"IT服务Ⅲ,IT服务Ⅱ,计算机",
920339,恒太照明,"家用电器,照明设备Ⅲ,照明设备Ⅱ",
920267,鑫汇科,"电子,消费电子,消费电子零部件及组装",
920375,派诺科技,"电力设备,电网设备,电网自动化设备",
300162,雷曼光电,"电子,光学光电子,LED",
600340,华夏幸福,"房地产,产业地产,房地产开发",
300469,信息发展,"计算机,垂直应用软件,软件开发",
688121,卓然股份,"机械设备,专用设备,能源及重型设备",
920873,中设咨询,"建筑装饰,工程咨询服务Ⅲ,工程咨询服务Ⅱ",
2836,新宏泽,"包装印刷,轻工制造,纸包装",
688631,莱斯信息,"计算机,垂直应用软件,软件开发",
920718,合肥高科,"家电零部件Ⅲ,家电零部件Ⅱ,家用电器",
600838,上海九百,"商贸零售,一般零售,多业态零售",
1332,锡装股份,"机械设备,专用设备,能源及重型设备",
695,滨海能源,"电池,电力设备,电池化学品",
572,海马汽车,"汽车,乘用车,综合乘用车",
688556,高测股份,"电力设备,光伏设备,光伏加工设备",
300243,瑞丰高材,"其他塑料制品,基础化工,塑料",
301120,新特电气,"电力设备,电网设备,输变电设备",
920957,汉维科技,"基础化工,化学制品,其他化学制品",
688048,长光华芯,"半导体,分立器件,电子",
600740,山西焦化,"煤炭,焦炭Ⅲ,焦炭Ⅱ",
603421,鼎信通讯,"通信设备,通信,通信网络设备及器件",
300321,同大股份,"基础化工,化学制品,聚氨酯",
300827,上能电气,"电力设备,光伏设备,逆变器",
920261,一诺威,"基础化工,化学制品,聚氨酯",
301302,华如科技,"军工电子Ⅲ,军工电子Ⅱ,国防军工",
920651,天罡股份,"通用设备,仪器仪表,机械设备",
688021,奥福科技,"其他汽车零部件,汽车,汽车零部件",
301617,博苑股份,"基础化工,化学制品,其他化学制品",
603124,江南新材,"其他金属新材料,有色金属,金属新材料",
300035,中科电气,"电池,电力设备,电池化学品",
688067,爱威科技,"医药生物,医疗器械,体外诊断",
688598,金博股份,"电力设备,光伏辅材,光伏设备",
42,中洲控股,"房地产,房地产开发,住宅开发",
2208,合肥城建,"房地产,房地产开发,住宅开发",
301152,天力锂能,"电池,电力设备,电池化学品",
920556,雅达股份,"电力设备,电网设备,电工仪器仪表",
301051,信濠光电,"电子,消费电子,消费电子零部件及组装",
603212,赛伍技术,"电力设备,光伏辅材,光伏设备",
603610,麒盛科技,"轻工制造,家居用品,成品家居",
700,模塑科技,"车身附件及饰件,汽车,汽车零部件",
688293,奥浦迈,"其他生物制品,医药生物,生物制品",
688109,品茗科技,"计算机,垂直应用软件,软件开发",
301555,惠柏新材,"合成树脂,基础化工,塑料",
688398,赛特新材,"基础化工,化学制品,其他化学制品",
920895,花溪科技,"机械设备,专用设备,农用机械",
2364,中恒电气,"其他电源设备Ⅲ,其他电源设备Ⅱ,电力设备",
920175,东方碳素,"基础化工,非金属材料Ⅲ,非金属材料Ⅱ",
300873,海晨股份,"交通运输,物流,端到端供应链服务",
920230,欧康医药,"化学制药,原料药,医药生物",
301319,唯特偶,"电子,电子化学品Ⅲ,电子化学品Ⅱ",
603615,茶花股份,"其他家居用品,轻工制造,家居用品",
301636,泽润新能,"电力设备,光伏电池组件,光伏设备",
600795,国电电力,"公用事业,电力,火力发电",
301259,艾布鲁,"环保,环境治理,综合环境治理",
600162,香江控股,"房地产,房地产开发,住宅开发",
601616,广电电气,"配电设备,电力设备,电网设备",
601633,长城汽车,"汽车,乘用车,综合乘用车",
300879,大叶股份,"机械设备,专用设备,农用机械",
688106,金宏气体,"电子,电子化学品Ⅲ,电子化学品Ⅱ",
600012,皖通高速,"交通运输,铁路公路,高速公路",
301392,汇成真空,"其他专用设备,机械设备,专用设备",
2339,积成电子,"电力设备,电网设备,电网自动化设备",
301165,锐捷网络,"通信设备,通信,通信网络设备及器件",
300157,新锦动力,"通用设备,其他通用设备,机械设备",
301662,宏工科技,"电池,锂电专用设备,电力设备",
300234,开尔新材,"建筑材料,装修建材,其他建材Ⅲ",
600333,长春燃气,"燃气Ⅲ,燃气Ⅱ,公用事业",
688041,海光信息,"半导体,电子,数字芯片设计",
2109,兴化股份,"其他化学原料,基础化工,化学原料",
300370,安控科技,"通用设备,仪器仪表,机械设备",
920719,宁新新材,"基础化工,非金属材料Ⅲ,非金属材料Ⅱ",
600026,中远海能,"航运港口,航运,交通运输",
920679,前进科技,"金属制品,通用设备,机械设备",
300222,科大智能,"电力设备,电网设备,电网自动化设备",
688448,磁谷科技,"通用设备,其他通用设备,机械设备",
300769,德方纳米,"电池,电力设备,电池化学品",
300877,金春股份,"纺织服饰,纺织制造,其他纺织",
301046,能辉科技,"其他专业工程,专业工程,建筑装饰",
2564,天沃科技,"机械设备,专用设备,能源及重型设备",
1300,三柏硕,"文娱用品,娱乐用品,轻工制造",
1285,瑞立科密,"汽车电子电气系统,汽车,汽车零部件",
300587,天铁科技,"基础化工,其他橡胶制品,橡胶",
920374,云里物里,"通信设备,通信,其他通信设备",
601336,新华保险,"非银金融,保险Ⅲ,保险Ⅱ",
603659,璞泰来,"电池,电力设备,电池化学品",
603556,海兴电力,"电力设备,电网设备,电工仪器仪表",
688519,南亚新材,"元件,印制电路板,电子",
603444,吉比特,"传媒,游戏Ⅲ,游戏Ⅱ",
2438,江苏神通,"金属制品,通用设备,机械设备",
920662,方盛股份,"通用设备,其他通用设备,机械设备",
920527,夜光明,"纺织服饰,纺织制造,辅料",
603722,阿科力,"基础化工,化学制品,其他化学制品",
600131,国网信通,"IT服务Ⅲ,IT服务Ⅱ,计算机",
600971,恒源煤电,"煤炭开采,煤炭,焦煤",
301268,铭利达,"金属制品,通用设备,机械设备",
922,佳电股份,"电机Ⅲ,电机Ⅱ,电力设备",
300292,吴通控股,"通信,通信服务,通信应用增值服务",
688303,大全能源,"电力设备,硅料硅片,光伏设备",
2214,*ST大立,"军工电子Ⅲ,军工电子Ⅱ,国防军工",
300438,鹏辉能源,"锂电池,电池,电力设备",
920896,旺成科技,"汽车,汽车零部件,底盘与发动机系统",
600676,交运股份,"汽车,汽车服务,汽车综合服务",
688663,新风光,"电力设备,电网设备,电网自动化设备",
2558,巨人网络,"传媒,游戏Ⅲ,游戏Ⅱ",
601880,辽港股份,"港口,航运港口,交通运输",
603070,万控智造,"配电设备,电力设备,电网设备",
688560,明冠新材,"电力设备,光伏辅材,光伏设备",
688779,五矿新能,"电池,电力设备,电池化学品",
601827,三峰环境,"环保,环境治理,固废治理",
301563,云汉芯城,"电子,其他电子Ⅲ,其他电子Ⅱ",
1328,登康口腔,"美容护理,个护用品,洗护用品",
809,和展能源,"风电设备,风电零部件,电力设备",
920046,亿能电力,"电力设备,电网设备,输变电设备",
2515,金字火腿,"食品饮料,食品加工,肉制品",
688559,海目星,"机械设备,自动化设备,激光设备",
600218,全柴动力,"汽车,汽车零部件,底盘与发动机系统",
2733,雄韬股份,"电池,蓄电池及其他电池,电力设备",
688084,晶品特装,"军工电子Ⅲ,军工电子Ⅱ,国防军工",
688550,瑞联新材,"电子,电子化学品Ⅲ,电子化学品Ⅱ",
688055,龙腾光电,"电子,面板,光学光电子",
688147,微导纳米,"半导体设备,半导体,电子",
600703,三安光电,"电子,光学光电子,LED",
688353,华盛锂电,"电池,电力设备,电池化学品",
300269,联建光电,"电子,光学光电子,LED",
2255,海陆重工,"其他电源设备Ⅱ,电力设备,火电设备",
688148,芳源股份,"电池,电力设备,电池化学品",
300620,光库科技,"通信设备,通信,通信网络设备及器件",
958,电投产融,"核力发电,公用事业,电力",
920765,美之高,"轻工制造,家居用品,定制家居",
920992,中科美菱,"医药生物,医疗设备,医疗器械",
688052,纳芯微,"半导体,模拟芯片设计,电子",
920627,力王股份,"电池,蓄电池及其他电池,电力设备",
301081,严牌股份,"环保设备Ⅲ,环保设备Ⅱ,环保",
920146,华阳变速,"汽车,汽车零部件,底盘与发动机系统",
2930,宏川智慧,"交通运输,物流,仓储物流",
300105,龙源技术,"其他电源设备Ⅱ,电力设备,火电设备",
920799,艾融软件,"计算机,垂直应用软件,软件开发",
600841,动力新科,"汽车,汽车零部件,底盘与发动机系统",
59,华锦股份,"炼油化工,炼化及贸易,石油石化",
301498,乖宝宠物,"农林牧渔,饲料,宠物食品",
600643,爱建集团,"非银金融,多元金融,金融控股",
600258,首旅酒店,"酒店餐饮,酒店,社会服务",
600187,国中水务,"环保,环境治理,水务及水治理",
301109,军信股份,"环保,环境治理,固废治理",
603210,泰鸿万立,"其他汽车零部件,汽车,汽车零部件",
605388,均瑶健康,"食品饮料,饮料乳品,乳品",
300468,四方精创,"计算机,垂直应用软件,软件开发",
688499,利元亨,"电池,锂电专用设备,电力设备",
920237,力佳科技,"锂电池,电池,电力设备",
670,盈方微,"电子,其他电子Ⅲ,其他电子Ⅱ",
2129,TCL中环,"电力设备,硅料硅片,光伏设备",
2322,理工能科,"计算机,垂直应用软件,软件开发",
2475,立讯精密,"电子,消费电子,消费电子零部件及组装",
677,恒天海龙,"基础化工,化学纤维,粘胶",
601868,中国能建,"基建市政工程,建筑装饰,基础建设",
688689,银河微电,"半导体,分立器件,电子",
300436,广生堂,"化学制剂,化学制药,医药生物",
920000,安徽凤凰,"汽车,汽车零部件,底盘与发动机系统",
600548,深高速,"交通运输,铁路公路,高速公路",
301266,宇邦新材,"电力设备,光伏辅材,光伏设备",
920057,百甲科技,"专业工程,建筑装饰,钢结构",
300225,*ST金泰,"基础化工,化学制品,涂料油墨",
920926,鸿智科技,"家用电器,厨房小家电,小家电",
603759,海天股份,"环保,环境治理,水务及水治理",
301095,广立微,"计算机,垂直应用软件,软件开发",
600863,华能蒙电,"公用事业,电力,火力发电",
2207,准油股份,"石油石化,油田服务,油服工程",
2169,智光电气,"电力设备,电网设备,电网自动化设备",
600730,中国高科,"社会服务,教育,培训教育",
601012,隆基绿能,"电力设备,光伏主材,光伏设备",
301155,海力风电,"风电设备,风电零部件,电力设备",
2554,惠博普,"石油石化,油服工程,油气及炼化工程",
301687,新广益,"基础化工,膜材料,塑料",
688517,金冠电气,"配电设备,电力设备,电网设备",
300221,银禧科技,"基础化工,塑料,改性塑料",
603396,金辰股份,"电力设备,光伏设备,光伏加工设备",
688772,珠海冠宇,"锂电池,电池,电力设备",
603175,超颖电子,"元件,印制电路板,电子",
920425,乐创技术,"机械设备,工控设备,自动化设备",
1289,龙源电力,"风力发电,公用事业,电力",
600608,*ST沪科,"商贸零售,贸易Ⅲ,贸易Ⅱ",
600370,三房巷,"基础化工,化学纤维,涤纶",
1283,豪鹏科技,"锂电池,电池,电力设备",
688638,誉辰智能,"电池,锂电专用设备,电力设备",
2396,星网锐捷,"通信设备,通信,通信网络设备及器件",
300277,汽轮科技,"IT服务Ⅲ,IT服务Ⅱ,计算机",
920701,豪声电子,"电子,消费电子,消费电子零部件及组装",
300757,罗博特科,"机械设备,其他自动化设备,自动化设备",
2448,中原内配,"汽车,汽车零部件,底盘与发动机系统",
920242,建邦科技,"汽车,汽车零部件,底盘与发动机系统",
300631,久吾高科,"环保设备Ⅲ,环保设备Ⅱ,环保",
1382,新亚电缆,"线缆部件及其他,电力设备,电网设备",
300632,光莆股份,"电子,光学光电子,LED",
300127,银河磁体,"有色金属,金属新材料,磁性材料",
2526,山东矿机,"机械设备,专用设备,能源及重型设备",
14,沙河股份,"房地产,房地产开发,住宅开发",
300720,海川智能,"通用设备,仪器仪表,机械设备",
920305,*ST云创,"IT服务Ⅲ,IT服务Ⅱ,计算机",
2837,英维克,"其他专用设备,机械设备,专用设备",
2629,仁智股份,"石油石化,油田服务,油服工程",
301518,长华化学,"基础化工,化学制品,其他化学制品",
507,珠海港,"风力发电,公用事业,电力",
920663,明阳科技,"车身附件及饰件,汽车,汽车零部件",
2782,可立克,"电子,其他电子Ⅲ,其他电子Ⅱ",
301391,卡莱特,"计算机,计算机设备,其他计算机设备",
603353,和顺石油,"炼化及贸易,石油石化,油品石化贸易",
600328,中盐化工,"基础化工,化学原料,无机盐",
301062,上海艾录,"包装印刷,轻工制造,纸包装",
688330,宏力达,"电力设备,电网设备,电网自动化设备",
2444,巨星科技,"通用设备,其他通用设备,机械设备",
603773,沃格光电,"电子,面板,光学光电子",
920471,美邦科技,"基础化工,化学制品,其他化学制品",
300932,三友联众,"配电设备,电力设备,电网设备",
301030,仕净科技,"环保设备Ⅲ,环保设备Ⅱ,环保",
603551,奥普科技,"家用电器,厨卫电器,卫浴电器",
688819,天能股份,"电池,蓄电池及其他电池,电力设备",
688266,泽璟制药-U,"化学制剂,化学制药,医药生物",
300160,秀强股份,"家电零部件Ⅲ,家电零部件Ⅱ,家用电器",
600593,大连圣亚,"社会服务,人工景区,旅游及景区",
300084,海默科技,"机械设备,专用设备,能源及重型设备",
301099,雅创电子,"电子,其他电子Ⅲ,其他电子Ⅱ",
603683,晶华新材,"基础化工,化学制品,胶黏剂及胶带",
688648,中邮科技,"其他专用设备,机械设备,专用设备",
600185,珠免集团,"商贸零售,旅游零售Ⅲ,旅游零售Ⅱ",
600882,妙可蓝多,"食品饮料,饮料乳品,乳品",
927,中国铁物,"机械设备,轨交设备Ⅲ,轨交设备Ⅱ",
300266,兴源环境,"环保,环境治理,水务及水治理",
600685,中船防务,"国防军工,航海装备Ⅲ,航海装备Ⅱ",
301160,翔楼新材,"钢铁,特钢Ⅲ,特钢Ⅱ",
617,中油资本,"非银金融,多元金融,金融控股",
2355,兴民智通,"汽车,汽车零部件,轮胎轮毂",
920833,美心翼申,"通用设备,其他通用设备,机械设备",
301027,华蓝集团,"建筑装饰,工程咨询服务Ⅲ,工程咨询服务Ⅱ",
301188,力诺药包,"医药生物,医疗器械,医疗耗材",
601011,宝泰隆,"煤炭,焦炭Ⅲ,焦炭Ⅱ",
300712,永福股份,"其他专业工程,专业工程,建筑装饰",
2052,同洲电子,"家用电器,黑色家电,其他黑色家电",
300185,通裕重工,"风电设备,风电零部件,电力设备",
2714,牧原股份,"养殖业,农林牧渔,生猪养殖",
300376,易事特,"其他电源设备Ⅲ,其他电源设备Ⅱ,电力设备",
603113,金能科技,"其他化学原料,基础化工,化学原料",
301349,信德新材,"电池,电力设备,电池化学品",
2549,凯美特气,"基础化工,化学制品,其他化学制品",
2121,科陆电子,"电力设备,电网设备,电工仪器仪表",
600337,美克家居,"轻工制造,家居用品,成品家居",
688278,特宝生物,"其他生物制品,医药生物,生物制品",
425,徐工机械,"机械设备,工程机械,工程机械整机",
